number_documents,total_words_documents,long_words,long_extractive_words_ratio,long_compression_ratio,short_words,short_extractive_words_ratio,short_compression_ratio,long_to_short_extractive_words_ratio,long_to_short_compression_ratio,tiny_words,tiny_extractive_words_ratio,tiny_compression_ratio
3,3586,128,0.78125,28.015625,,,,,,,,
14,57262,499,0.9659318637274549,114.75350701402806,62.0,0.9838709677419355,923.5806451612904,0.7903225806451613,8.048387096774194,15.0,0.8666666666666667,3817.4666666666667
10,41338,495,0.9171717171717172,83.5111111111111,136.0,0.9485294117647058,303.95588235294116,0.9264705882352942,3.639705882352941,,,
7,29942,462,0.8787878787878788,64.80952380952381,88.0,0.8977272727272727,340.25,0.8522727272727273,5.25,,,
5,6046,140,0.8357142857142857,43.18571428571428,,,,,,,,
3,22377,577,0.8388214904679376,38.78162911611785,202.0,0.806930693069307,110.77722772277228,0.9900990099009901,2.8564356435643563,16.0,0.8125,1398.5625
9,26179,477,0.9266247379454927,54.882599580712785,66.0,0.8939393939393939,396.6515151515151,0.8484848484848485,7.2272727272727275,2.0,0.0,13089.5
4,12570,397,0.8312342569269522,31.662468513853906,135.0,0.8444444444444444,93.11111111111111,0.9333333333333333,2.9407407407407407,16.0,0.625,785.625
3,4566,146,0.7534246575342466,31.273972602739725,,,,,,,,
5,16492,284,0.8873239436619719,58.070422535211264,117.0,0.9401709401709402,140.95726495726495,0.9572649572649573,2.427350427350427,17.0,0.7647058823529411,970.1176470588235
5,25833,610,0.9147540983606557,42.34918032786885,126.0,0.8888888888888888,205.02380952380952,0.9126984126984127,4.841269841269841,16.0,0.75,1614.5625
11,46130,655,0.9312977099236641,70.42748091603053,154.0,0.9415584415584416,299.54545454545456,0.9545454545454546,4.253246753246753,,,
18,117689,1002,0.9510978043912176,117.45409181636727,70.0,0.9285714285714286,1681.2714285714285,0.7428571428571429,14.314285714285715,,,
35,389315,2928,0.9586748633879781,132.96277322404373,77.0,0.987012987012987,5056.038961038961,0.8311688311688312,38.02597402597402,25.0,0.96,15572.6
11,135956,568,0.954225352112676,239.35915492957747,67.0,0.9552238805970149,2029.1940298507463,0.9104477611940298,8.477611940298507,,,
4,31367,314,0.8662420382165605,99.89490445859873,31.0,0.9032258064516129,1011.8387096774194,0.8709677419354839,10.129032258064516,11.0,0.9090909090909091,2851.5454545454545
5,44031,406,0.8866995073891626,108.45073891625616,141.0,0.9078014184397163,312.27659574468083,0.7304964539007093,2.879432624113475,43.0,0.8604651162790697,1023.9767441860465
5,5240,254,0.7834645669291339,20.62992125984252,,,,,,,,
3,3233,168,0.7797619047619048,19.24404761904762,,,,,,,,
4,8467,891,0.8574635241301908,9.502805836139169,115.0,0.8521739130434782,73.62608695652175,0.8608695652173913,7.747826086956522,,,
6,11900,237,0.8354430379746836,50.21097046413502,113.0,0.911504424778761,105.30973451327434,0.7964601769911505,2.0973451327433628,,,
5,33649,415,0.8,81.08192771084337,133.0,0.8270676691729323,253.0,0.9774436090225563,3.1203007518796992,,,
16,101732,895,0.9653631284916201,113.66703910614525,99.0,1.0,1027.5959595959596,0.9090909090909091,9.04040404040404,20.0,0.95,5086.6
7,19755,422,0.8791469194312796,46.812796208530806,85.0,0.9058823529411765,232.41176470588235,0.8470588235294118,4.964705882352941,,,
2,11591,300,0.84,38.63666666666666,102.0,0.8529411764705882,113.63725490196079,0.8921568627450981,2.9411764705882355,30.0,0.7666666666666667,386.3666666666667
5,46501,611,0.9345335515548282,76.1063829787234,123.0,0.9512195121951219,378.0569105691057,0.9105691056910569,4.967479674796748,15.0,0.8,3100.0666666666666
4,5686,165,0.7575757575757576,34.46060606060606,,,,,,,,
5,75135,686,0.9067055393586005,109.5262390670554,79.0,0.9367088607594937,951.0759493670886,0.8987341772151899,8.683544303797468,18.0,0.9444444444444444,4174.166666666667
4,9192,221,0.751131221719457,41.59276018099548,,,,,,,,
9,13326,361,0.8642659279778393,36.91412742382271,93.0,0.9032258064516129,143.29032258064515,0.8172043010752689,3.881720430107527,,,
2,5640,430,0.7906976744186046,13.116279069767442,131.0,0.7862595419847328,43.05343511450382,0.9083969465648855,3.282442748091603,,,
3,3479,201,0.7213930348258707,17.308457711442784,60.0,0.8166666666666667,57.983333333333334,0.8666666666666667,3.35,,,
3,7264,223,0.8026905829596412,32.573991031390136,98.0,0.7959183673469388,74.12244897959184,0.9795918367346939,2.2755102040816326,,,
10,55028,533,0.9118198874296435,103.24202626641652,137.0,0.8905109489051095,401.66423357664235,0.8321167883211679,3.8905109489051095,,,
26,213600,2092,0.9627151051625239,102.10325047801147,132.0,0.9772727272727273,1618.1818181818182,0.9166666666666666,15.848484848484848,29.0,0.9310344827586207,7365.517241379311
3,3720,204,0.8382352941176471,18.235294117647058,40.0,0.775,93.0,0.725,5.1,,,
4,5109,265,0.8754716981132076,19.279245283018867,,,,,,,,
5,21514,498,0.8875502008032129,43.200803212851405,125.0,0.888,172.112,0.872,3.984,24.0,0.7083333333333334,896.4166666666666
3,3448,160,0.84375,21.55,,,,,,,,
33,109663,1137,0.9753737906772207,96.44942832014073,78.0,0.9743589743589743,1405.9358974358975,0.9102564102564102,14.576923076923077,,,
8,57171,293,0.9044368600682594,195.12286689419795,180.0,0.9333333333333333,317.6166666666667,0.9833333333333333,1.6277777777777778,,,
4,6351,172,0.7848837209302325,36.924418604651166,,,,,,,,
22,58510,1324,0.9622356495468278,44.19184290030211,217.0,0.9723502304147466,269.63133640552996,0.8387096774193549,6.1013824884792625,,,
6,5370,183,0.7868852459016393,29.34426229508197,,,,,,,,
6,46419,653,0.9111791730474732,71.08575803981623,71.0,0.8873239436619719,653.7887323943662,0.9436619718309859,9.19718309859155,14.0,0.9285714285714286,3315.6428571428573
6,11644,243,0.8148148148148148,47.91769547325103,,,,,,,,
34,289018,1136,0.9621478873239436,254.41725352112675,101.0,0.9801980198019802,2861.5643564356437,0.6435643564356436,11.247524752475247,18.0,0.8888888888888888,16056.555555555555
6,18367,142,0.8380281690140845,129.3450704225352,,,,,,,,
6,13117,136,0.8676470588235294,96.44852941176471,83.0,0.8313253012048193,158.03614457831324,0.9036144578313253,1.6385542168674698,,,
4,7873,201,0.746268656716418,39.169154228855724,,,,,,,,
16,53283,789,0.9315589353612167,67.53231939163499,128.0,0.8828125,416.2734375,0.828125,6.1640625,16.0,1.0,3330.1875
5,3291,319,0.8213166144200627,10.316614420062695,,,,,,,,
8,28628,296,0.8412162162162162,96.71621621621621,119.0,0.907563025210084,240.57142857142858,0.907563025210084,2.4873949579831933,,,
5,18281,430,0.8953488372093024,42.513953488372096,,,,,,,,
14,81183,1232,0.9326298701298701,65.89529220779221,156.0,0.9487179487179487,520.4038461538462,0.8525641025641025,7.897435897435898,24.0,0.7916666666666666,3382.625
4,40985,503,0.9105367793240556,81.48111332007953,92.0,0.9130434782608695,445.4891304347826,0.8804347826086957,5.467391304347826,42.0,0.9285714285714286,975.8333333333334
6,16081,367,0.9237057220708447,43.817438692098094,211.0,0.8767772511848341,76.2132701421801,0.8151658767772512,1.7393364928909953,,,
5,17186,441,0.8979591836734694,38.97052154195011,118.0,0.8898305084745762,145.64406779661016,0.8898305084745762,3.73728813559322,,,
3,5881,249,0.7991967871485943,23.61847389558233,,,,,,,,
6,7217,161,0.8819875776397516,44.82608695652174,,,,,,,,
33,56022,576,0.9722222222222222,97.26041666666667,113.0,0.9557522123893806,495.7699115044248,0.7876106194690266,5.097345132743363,15.0,0.8,3734.8
3,5394,144,0.7291666666666666,37.458333333333336,,,,,,,,
9,92057,426,0.9389671361502347,216.0962441314554,102.0,0.8627450980392157,902.5196078431372,0.7549019607843137,4.176470588235294,,,
3,5639,156,0.7564102564102564,36.1474358974359,,,,,,,,
6,54285,211,0.9004739336492891,257.2748815165877,,,,,,,,
5,6319,164,0.8109756097560976,38.53048780487805,,,,,,,,
3,9910,263,0.8250950570342205,37.68060836501901,99.0,0.9090909090909091,100.1010101010101,0.9696969696969697,2.6565656565656566,8.0,0.875,1238.75
3,3146,168,0.7976190476190477,18.726190476190474,101.0,0.8415841584158416,31.14851485148515,1.0,1.6633663366336633,,,
5,42047,767,0.8383311603650587,54.82007822685789,323.0,0.7956656346749226,130.1764705882353,0.9009287925696594,2.374613003095975,,,
4,8279,185,0.7135135135135136,44.75135135135135,,,,,,,,
10,42615,459,0.934640522875817,92.84313725490196,,,,,,,,
3,4284,137,0.7445255474452555,31.27007299270073,,,,,,,,
12,111269,760,0.9355263157894737,146.40657894736842,114.0,0.9210526315789473,976.0438596491229,0.9122807017543859,6.666666666666667,18.0,0.8333333333333334,6181.611111111111
4,49697,359,0.8997214484679665,138.4317548746518,79.0,0.9493670886075949,629.0759493670886,0.8860759493670886,4.544303797468355,,,
7,12618,316,0.870253164556962,39.93037974683544,,,,,,,,
17,160861,929,0.9634015069967707,173.15500538213132,105.0,0.9523809523809523,1532.009523809524,0.9714285714285714,8.847619047619048,18.0,1.0,8936.722222222223
13,80822,1623,0.9568699938385705,49.797905113986445,83.0,0.9397590361445783,973.7590361445783,0.9036144578313253,19.55421686746988,16.0,0.8125,5051.375
4,11541,154,0.8506493506493507,74.94155844155844,,,,,,,,
2,3074,641,0.7769110764430577,4.795631825273011,87.0,0.735632183908046,35.333333333333336,0.8850574712643678,7.367816091954023,18.0,0.5555555555555556,170.77777777777777
15,40930,411,0.9172749391727494,99.58637469586375,,,,,,,,
6,32265,427,0.9086651053864169,75.56206088992974,,,,,,,,
7,11847,149,0.8187919463087249,79.51006711409396,,,,,,,,
4,21830,254,0.8700787401574803,85.94488188976378,79.0,0.9113924050632911,276.32911392405066,0.8227848101265823,3.2151898734177213,14.0,0.7857142857142857,1559.2857142857142
4,13621,287,0.9233449477351916,47.45993031358885,,,,,,,,
4,5255,155,0.7677419354838709,33.903225806451616,,,,,,,,
2,2509,267,0.8838951310861424,9.397003745318353,54.0,0.7407407407407407,46.46296296296296,0.7777777777777778,4.944444444444445,17.0,0.7647058823529411,147.58823529411765
15,71257,944,0.9629237288135594,75.48411016949153,115.0,0.9565217391304348,619.6260869565217,0.9043478260869565,8.208695652173914,19.0,0.9473684210526315,3750.3684210526317
6,22811,394,0.9060913705583756,57.89593908629442,93.0,0.9139784946236559,245.27956989247312,0.8709677419354839,4.236559139784946,12.0,0.6666666666666666,1900.9166666666667
4,23870,435,0.8758620689655172,54.87356321839081,78.0,0.9230769230769231,306.02564102564105,0.9358974358974359,5.576923076923077,38.0,0.7631578947368421,628.1578947368421
5,26993,434,0.9101382488479263,62.19585253456221,92.0,0.9347826086956522,293.4021739130435,0.8260869565217391,4.717391304347826,14.0,0.7142857142857143,1928.0714285714287
23,342272,461,0.9566160520607375,742.4555314533623,88.0,0.8977272727272727,3889.4545454545455,0.875,5.238636363636363,,,
7,60428,537,0.9292364990689013,112.52886405959032,178.0,0.9213483146067416,339.4831460674157,0.9325842696629213,3.0168539325842696,,,
18,169041,1248,0.9615384615384616,135.44951923076923,82.0,0.9878048780487805,2061.4756097560976,0.9146341463414634,15.21951219512195,22.0,0.8181818181818182,7683.681818181818
5,8032,152,0.875,52.8421052631579,,,,,,,,
3,13058,430,0.7744186046511627,30.367441860465117,101.0,0.8415841584158416,129.2871287128713,0.7524752475247525,4.257425742574258,18.0,0.9444444444444444,725.4444444444445
7,55020,1218,0.9277504105090312,45.172413793103445,65.0,0.9230769230769231,846.4615384615385,0.8307692307692308,18.73846153846154,,,
3,5995,440,0.7636363636363637,13.625,163.0,0.8098159509202454,36.77914110429448,0.9325153374233128,2.6993865030674846,16.0,0.5625,374.6875
6,15972,390,0.8846153846153846,40.95384615384615,49.0,0.8775510204081632,325.9591836734694,0.7959183673469388,7.959183673469388,18.0,0.7222222222222222,887.3333333333334
2,5591,352,0.8238636363636364,15.883522727272727,63.0,0.7777777777777778,88.74603174603175,0.8571428571428571,5.587301587301587,40.0,0.875,139.775
4,14840,491,0.8207739307535642,30.224032586558046,108.0,0.8518518518518519,137.40740740740742,0.9722222222222222,4.546296296296297,11.0,0.7272727272727273,1349.090909090909
3,8580,439,0.8405466970387244,19.544419134396357,62.0,0.8548387096774194,138.38709677419354,0.9838709677419355,7.080645161290323,19.0,0.8421052631578947,451.57894736842104
7,13457,435,0.9241379310344827,30.935632183908044,77.0,0.935064935064935,174.76623376623377,0.8701298701298701,5.64935064935065,,,
4,3714,760,0.6789473684210526,4.886842105263158,93.0,0.6774193548387096,39.935483870967744,0.7849462365591398,8.172043010752688,14.0,0.5714285714285714,265.2857142857143
6,22972,258,0.8953488372093024,89.03875968992249,43.0,0.9069767441860465,534.2325581395348,0.7441860465116279,6.0,,,
15,66765,506,0.9288537549407114,131.94664031620553,37.0,0.9459459459459459,1804.4594594594594,0.6756756756756757,13.675675675675675,22.0,0.9090909090909091,3034.7727272727275
3,22285,535,0.8803738317757009,41.654205607476634,119.0,0.907563025210084,187.2689075630252,0.8487394957983193,4.495798319327731,19.0,0.7368421052631579,1172.8947368421052
129,668587,2244,0.966131907308378,297.94429590017825,64.0,1.0,10446.671875,0.9375,35.0625,16.0,0.9375,41786.6875
9,48429,537,0.9497206703910615,90.18435754189944,74.0,0.918918918918919,654.4459459459459,0.7702702702702703,7.256756756756757,16.0,0.75,3026.8125
15,82797,579,0.9360967184801382,143.0,89.0,0.9550561797752809,930.3033707865169,0.9101123595505618,6.50561797752809,,,
4,6533,152,0.8026315789473685,42.98026315789474,,,,,,,,
55,912608,3382,0.9757539917208752,269.8426966292135,181.0,0.988950276243094,5042.03314917127,0.9834254143646409,18.685082872928177,21.0,0.9523809523809523,43457.52380952381
9,59795,1048,0.9398854961832062,57.05629770992366,279.0,0.8960573476702509,214.3189964157706,0.9605734767025089,3.7562724014336917,32.0,0.96875,1868.59375
17,163668,669,0.9387144992526159,244.6457399103139,107.0,0.9626168224299065,1529.607476635514,0.822429906542056,6.252336448598131,23.0,0.8695652173913043,7116.0
8,17168,686,0.8629737609329446,25.026239067055393,98.0,0.9081632653061225,175.18367346938774,0.9897959183673469,7.0,,,
5,11969,496,0.7983870967741935,24.131048387096776,98.0,0.7346938775510204,122.13265306122449,0.9285714285714286,5.061224489795919,30.0,0.7,398.96666666666664
4,15806,516,0.8449612403100775,30.631782945736433,77.0,0.8311688311688312,205.27272727272728,0.935064935064935,6.701298701298701,23.0,0.6086956521739131,687.2173913043479
5,46432,594,0.9225589225589226,78.16835016835017,80.0,0.95,580.4,0.9375,7.425,16.0,0.9375,2902.0
336,3565130,2408,0.9717607973421927,1480.5357142857142,454.0,0.9801762114537445,7852.709251101322,0.947136563876652,5.3039647577092515,,,
3,14551,758,0.8588390501319261,19.196569920844325,78.0,0.8333333333333334,186.55128205128204,0.8461538461538461,9.717948717948717,,,
15,86332,822,0.9537712895377128,105.02676399026764,75.0,0.96,1151.0933333333332,0.9066666666666666,10.96,,,
4,11305,122,0.8524590163934426,92.6639344262295,,,,,,,,
3,2506,118,0.6949152542372882,21.23728813559322,,,,,,,,
5,99278,1162,0.9466437177280551,85.43717728055077,122.0,0.9262295081967213,813.7540983606557,0.8360655737704918,9.524590163934427,23.0,0.8695652173913043,4316.434782608696
6,40681,535,0.8897196261682243,76.0392523364486,166.0,0.8975903614457831,245.06626506024097,0.7771084337349398,3.2228915662650603,35.0,0.7428571428571429,1162.3142857142857
5,60068,619,0.9046849757673667,97.04038772213246,93.0,0.946236559139785,645.8924731182796,0.8494623655913979,6.655913978494624,16.0,0.75,3754.25
5,31215,367,0.9237057220708447,85.05449591280654,,,,,,,,
4,12654,206,0.8640776699029126,61.42718446601942,,,,,,,,
3,13068,704,0.8920454545454546,18.5625,146.0,0.910958904109589,89.5068493150685,0.9383561643835616,4.821917808219178,,,
44,295602,2817,0.9652112176073837,104.93503727369541,156.0,0.967948717948718,1894.8846153846155,0.9423076923076923,18.057692307692307,16.0,1.0,18475.125
4,5565,166,0.7349397590361446,33.524096385542165,,,,,,,,
4,24629,684,0.8625730994152047,36.00730994152047,95.0,0.8421052631578947,259.2526315789474,0.7789473684210526,7.2,28.0,0.7857142857142857,879.6071428571429
5,9843,520,0.8769230769230769,18.928846153846155,115.0,0.8782608695652174,85.59130434782608,0.8434782608695652,4.521739130434782,29.0,0.7241379310344828,339.41379310344826
7,12071,350,0.8628571428571429,34.488571428571426,87.0,0.9195402298850575,138.7471264367816,0.8160919540229885,4.022988505747127,15.0,0.8666666666666667,804.7333333333333
5,20160,471,0.9320594479830149,42.802547770700635,68.0,0.9558823529411765,296.47058823529414,0.8235294117647058,6.926470588235294,15.0,0.8,1344.0
3,5295,397,0.8261964735516373,13.337531486146096,64.0,0.90625,82.734375,0.84375,6.203125,17.0,0.5882352941176471,311.47058823529414
7,54120,643,0.9300155520995335,84.16796267496112,180.0,0.9333333333333333,300.6666666666667,0.95,3.5722222222222224,25.0,0.84,2164.8
7,78663,713,0.9312762973352033,110.32678821879382,106.0,0.9622641509433962,742.1037735849056,0.8490566037735849,6.726415094339623,,,
5,10968,231,0.8225108225108225,47.48051948051948,,,,,,,,
4,13829,265,0.9018867924528302,52.18490566037736,,,,,,,,
10,371233,711,0.9338959212376934,522.1279887482419,56.0,1.0,6629.160714285715,0.9642857142857143,12.696428571428571,,,
3,12312,421,0.8456057007125891,29.244655581947743,125.0,0.872,98.496,0.84,3.368,12.0,0.6666666666666666,1026.0
17,71759,430,0.9046511627906977,166.8813953488372,105.0,0.8857142857142857,683.4190476190477,0.7238095238095238,4.095238095238095,,,
5,277664,468,0.9358974358974359,593.2991452991453,52.0,0.9230769230769231,5339.692307692308,0.9423076923076923,9.0,23.0,1.0,12072.347826086956
4,12635,243,0.7448559670781894,51.99588477366255,85.0,0.7764705882352941,148.64705882352942,0.9294117647058824,2.8588235294117648,,,
7,12700,215,0.8372093023255814,59.06976744186046,,,,,,,,
4,21262,439,0.8587699316628702,48.43280182232346,,,,,,,,
3,3383,312,0.8237179487179487,10.842948717948717,,,,,,,,
5,42152,799,0.899874843554443,52.75594493116395,80.0,0.9375,526.9,0.775,9.9875,35.0,0.8285714285714286,1204.3428571428572
3,3466,147,0.6870748299319728,23.578231292517007,,,,,,,,
104,945812,3136,0.9655612244897959,301.5982142857143,481.0,0.9646569646569647,1966.3451143451143,0.918918918918919,6.51975051975052,,,
6,10323,145,0.7793103448275862,71.19310344827586,,,,,,,,
17,45776,917,0.9225736095965104,49.919302071973824,156.0,0.9615384615384616,293.43589743589746,0.9038461538461539,5.878205128205129,,,
4,59561,529,0.9319470699432892,112.59168241965973,277.0,0.9602888086642599,215.0216606498195,0.9530685920577617,1.9097472924187726,,,
22,69471,667,0.9370314842578711,104.1544227886057,79.0,0.9367088607594937,879.379746835443,0.759493670886076,8.443037974683545,,,
9,6257,155,0.8064516129032258,40.36774193548387,,,,,,,,
4,64314,540,0.9425925925925925,119.1,73.0,0.9315068493150684,881.013698630137,0.7397260273972602,7.397260273972603,30.0,0.9333333333333333,2143.8
2,3431,269,0.7286245353159851,12.754646840148698,88.0,0.7613636363636364,38.98863636363637,0.8522727272727273,3.0568181818181817,11.0,0.36363636363636365,311.90909090909093
5,139070,571,0.9404553415061296,243.5551663747811,108.0,0.9629629629629629,1287.6851851851852,0.7870370370370371,5.287037037037037,16.0,0.875,8691.875
3,17256,268,0.8805970149253731,64.38805970149254,76.0,0.9078947368421053,227.05263157894737,0.9342105263157895,3.526315789473684,,,
4,61241,1091,0.8606782768102658,56.13290559120073,164.0,0.9146341463414634,373.4207317073171,0.9146341463414634,6.652439024390244,17.0,0.7058823529411765,3602.4117647058824
6,32996,425,0.9129411764705883,77.63764705882353,188.0,0.9148936170212766,175.51063829787233,0.973404255319149,2.2606382978723403,14.0,0.9285714285714286,2356.8571428571427
4,15832,512,0.830078125,30.921875,86.0,0.8255813953488372,184.09302325581396,0.7906976744186046,5.953488372093023,16.0,0.875,989.5
43,655497,3435,0.9519650655021834,190.8288209606987,72.0,0.9861111111111112,9104.125,0.875,47.708333333333336,25.0,0.92,26219.88
8,57130,548,0.9051094890510949,104.25182481751825,,,,,,,,
27,226359,1115,0.9605381165919282,203.01255605381166,156.0,0.967948717948718,1451.0192307692307,0.9294871794871795,7.147435897435898,,,
9,31009,177,0.9491525423728814,175.19209039548022,,,,,,,,
4,32166,475,0.8842105263157894,67.71789473684211,,,,,,,,
7,30436,535,0.9420560747663551,56.88971962616822,92.0,0.9565217391304348,330.82608695652175,0.7934782608695652,5.815217391304348,15.0,0.8,2029.0666666666666
7,26045,724,0.8729281767955801,35.97375690607735,153.0,0.9084967320261438,170.22875816993465,0.869281045751634,4.73202614379085,16.0,0.75,1627.8125
12,37498,317,0.9022082018927445,118.29022082018928,73.0,0.958904109589041,513.6712328767123,0.863013698630137,4.342465753424658,,,
13,71791,935,0.9283422459893048,76.78181818181818,119.0,0.9243697478991597,603.2857142857143,0.7983193277310925,7.857142857142857,,,
10,72845,625,0.9264,116.552,71.0,0.9295774647887324,1025.9859154929577,0.9154929577464789,8.80281690140845,26.0,0.8076923076923077,2801.730769230769
11,97458,700,0.9757142857142858,139.22571428571428,185.0,0.9891891891891892,526.8,0.9567567567567568,3.7837837837837838,,,
13,64577,823,0.9113001215066828,78.46537059538275,,,,,,,,
11,45995,401,0.9102244389027432,114.70074812967582,96.0,0.9583333333333334,479.1145833333333,0.7916666666666666,4.177083333333333,37.0,0.918918918918919,1243.1081081081081
5,6350,193,0.6632124352331606,32.90155440414508,,,,,,,,
7,36294,695,0.9064748201438849,52.22158273381295,59.0,0.9152542372881356,615.1525423728814,0.8305084745762712,11.779661016949152,19.0,0.8421052631578947,1910.2105263157894
8,14368,212,0.9198113207547169,67.77358490566037,,,,,,,,
5,114092,705,0.8950354609929078,161.8326241134752,113.0,0.9380530973451328,1009.6637168141593,0.9469026548672567,6.238938053097345,25.0,0.72,4563.68
4,5607,200,0.755,28.035,,,,,,,,
6,61547,594,0.9696969696969697,103.61447811447812,103.0,0.9514563106796117,597.5436893203884,0.8640776699029126,5.766990291262136,25.0,1.0,2461.88
4,6582,185,0.7135135135135136,35.57837837837838,,,,,,,,
3,9339,350,0.8342857142857143,26.68285714285714,56.0,0.6607142857142857,166.76785714285714,0.39285714285714285,6.25,,,
11,33468,1039,0.9403272377285852,32.211742059672765,59.0,0.8983050847457628,567.2542372881356,0.847457627118644,17.610169491525422,15.0,0.9333333333333333,2231.2
11,71244,604,0.9602649006622517,117.95364238410596,170.0,0.9235294117647059,419.08235294117645,0.9705882352941176,3.552941176470588,,,
3,7386,423,0.7683215130023641,17.46099290780142,82.0,0.7682926829268293,90.07317073170732,0.9146341463414634,5.158536585365853,,,
7,17436,486,0.9176954732510288,35.876543209876544,65.0,0.9230769230769231,268.24615384615385,0.7846153846153846,7.476923076923077,15.0,0.8666666666666667,1162.4
3,8936,233,0.8197424892703863,38.351931330472105,91.0,0.8021978021978022,98.1978021978022,0.7472527472527473,2.5604395604395602,,,
7,102022,938,0.9392324093816631,108.76545842217485,86.0,0.9534883720930233,1186.3023255813953,0.8372093023255814,10.906976744186046,9.0,0.7777777777777778,11335.777777777777
4,45732,156,0.9358974358974359,293.15384615384613,68.0,0.8529411764705882,672.5294117647059,0.7647058823529411,2.2941176470588234,17.0,0.8235294117647058,2690.1176470588234
9,63524,1512,0.9484126984126984,42.01322751322751,183.0,0.9508196721311475,347.1256830601093,0.912568306010929,8.262295081967213,30.0,0.9333333333333333,2117.4666666666667
6,11088,247,0.8987854251012146,44.89068825910931,,,,,,,,
5,27622,659,0.8877086494688923,41.91502276176024,104.0,0.9038461538461539,265.59615384615387,0.8461538461538461,6.336538461538462,,,
4,12481,506,0.9130434782608695,24.66600790513834,144.0,0.9236111111111112,86.67361111111111,0.9236111111111112,3.513888888888889,,,
3,3193,227,0.73568281938326,14.066079295154186,,,,,,,,
6,11107,202,0.8168316831683168,54.98514851485149,,,,,,,,
11,75007,405,0.9604938271604938,185.20246913580246,94.0,0.9468085106382979,797.9468085106383,0.8085106382978723,4.308510638297872,,,
5,6075,137,0.7591240875912408,44.34306569343066,,,,,,,,
18,110793,400,0.96,276.9825,44.0,0.9545454545454546,2518.0227272727275,0.7272727272727273,9.090909090909092,,,
3,4940,211,0.7677725118483413,23.412322274881518,,,,,,,,
6,15396,227,0.8546255506607929,67.8237885462555,77.0,0.8701298701298701,199.94805194805195,0.5324675324675324,2.948051948051948,,,
11,59345,756,0.8981481481481481,78.49867724867725,77.0,0.948051948051948,770.7142857142857,0.8571428571428571,9.818181818181818,12.0,0.75,4945.416666666667
13,208763,996,0.9407630522088354,209.60140562248995,67.0,0.9552238805970149,3115.865671641791,0.746268656716418,14.865671641791044,14.0,0.7857142857142857,14911.642857142857
8,17510,184,0.8586956521739131,95.16304347826087,106.0,0.9150943396226415,165.18867924528303,0.8018867924528302,1.7358490566037736,14.0,0.8571428571428571,1250.7142857142858
6,8926,281,0.8790035587188612,31.765124555160142,66.0,0.8636363636363636,135.24242424242425,0.8787878787878788,4.257575757575758,,,
5,27265,225,0.8044444444444444,121.17777777777778,91.0,0.8461538461538461,299.61538461538464,0.9120879120879121,2.4725274725274726,,,
7,14381,148,0.831081081081081,97.16891891891892,118.0,0.8220338983050848,121.87288135593221,1.0,1.2542372881355932,,,
5,32343,536,0.8600746268656716,60.34141791044776,46.0,0.8695652173913043,703.1086956521739,0.782608695652174,11.652173913043478,12.0,0.6666666666666666,2695.25
5,10075,307,0.8697068403908795,32.817589576547235,67.0,0.8507462686567164,150.37313432835822,0.9552238805970149,4.582089552238806,19.0,0.8947368421052632,530.2631578947369
51,561509,1477,0.976303317535545,380.16858496953284,,,,,,18.0,0.7777777777777778,31194.944444444445
15,124129,523,0.9311663479923518,237.34034416826003,,,,,,,,
16,56616,1080,0.9398148148148148,52.422222222222224,105.0,0.9619047619047619,539.2,0.8666666666666667,10.285714285714286,,,
14,30724,425,0.9105882352941177,72.29176470588236,110.0,0.9181818181818182,279.3090909090909,0.7363636363636363,3.8636363636363638,,,
4,12727,800,0.865,15.90875,354.0,0.847457627118644,35.951977401129945,0.96045197740113,2.2598870056497176,41.0,0.7317073170731707,310.4146341463415
4,9238,168,0.75,54.98809523809524,,,,,,,,
14,184331,842,0.9667458432304038,218.92042755344417,183.0,0.9781420765027322,1007.2732240437158,0.9672131147540983,4.601092896174864,31.0,0.9354838709677419,5946.1612903225805
3,4354,156,0.7115384615384616,27.91025641025641,,,,,,,,
4,5123,182,0.7362637362637363,28.14835164835165,,,,,,,,
3,4458,127,0.7716535433070866,35.10236220472441,,,,,,,,
4,23642,427,0.8641686182669789,55.36768149882904,95.0,0.8526315789473684,248.86315789473684,0.8105263157894737,4.494736842105263,35.0,0.7714285714285715,675.4857142857143
7,77592,803,0.9402241594022416,96.62764632627646,131.0,0.9389312977099237,592.3053435114504,0.8320610687022901,6.129770992366412,21.0,0.9047619047619048,3694.8571428571427
7,15282,999,0.8188188188188188,15.297297297297296,127.0,0.8661417322834646,120.33070866141732,0.905511811023622,7.866141732283465,34.0,0.9117647058823529,449.47058823529414
4,3309,122,0.7540983606557377,27.12295081967213,,,,,,,,
3,4506,132,0.7575757575757576,34.13636363636363,105.0,0.7523809523809524,42.91428571428571,0.9809523809523809,1.2571428571428571,,,
5,7025,217,0.8064516129032258,32.37327188940092,,,,,,,,
4,18705,1082,0.9011090573012939,17.287430683918668,77.0,0.8831168831168831,242.92207792207793,0.948051948051948,14.051948051948052,18.0,0.8888888888888888,1039.1666666666667
6,38041,849,0.8763250883392226,44.80683156654888,61.0,0.9672131147540983,623.6229508196722,0.9344262295081968,13.918032786885245,,,
7,10526,254,0.8228346456692913,41.44094488188976,,,,,,,,
4,23405,416,0.8942307692307693,56.26201923076923,131.0,0.8931297709923665,178.66412213740458,0.916030534351145,3.1755725190839694,16.0,0.8125,1462.8125
